GID_2,fips,RUCC_2013,rucc_grouped,pop_size,perc_african_american,perc_latino_hispanic,perc_unemployed,perc_graduated,perc_urban_pop,entropy_coloc,entropy_sci,extroversion_coloc,extroversion_sci,proximity_rep_coloc,proximity_dem_coloc,proximity_rep_sci,proximity_dem_sci,proximity_rep_comm,proximity_dem_comm,proximity_rep_res,proximity_dem_res,perc_nv_rep,perc_nv_dem,n_swing,n_swing_0820,segregation_off,segregation_on,segregation_res
USA.31.21_1,34041,2,1,109354.0,0.046253452091373,0.102858605995208,0.057860243710297,0.28641471,0.5678,0.0954281386634807,0.5462558420019841,0.1272,1.5286,0.561,0.3966,0.5149,0.3825,0.5594,0.4105,0.5478,0.3229,0.5791,0.3894,0,0,0.5433075851589211,0.5072732458642327,0.601498294851009
USA.32.1_1,35001,2,1,674919.0,0.029138311412184,0.506485963500805,0.055046166526857,0.30431655,0.9601999999999999,0.2881382026570852,0.7251639167268158,0.8246,10.2719,0.4031,0.5089,0.4854,0.3974,0.4317,0.5011,0.3019,0.4761,0.3677,0.5629,0,0,0.37222996074458653,0.4756132344552196,0.37837535640409237
USA.32.2_1,35003,9,4,3581.0,0.003630270874058,0.170622731080704,0.071343638525565,0.21317707,0.0,0.0780046660160034,0.3922360079566739,0.0864,0.8044,0.6939,0.2531,0.6397999999999999,0.2649,0.7122999999999999,0.2462,0.6488,0.2533,0.7161,0.2427,0,0,0.7183107509180702,0.6801911009697661,0.6968748252921116
USA.32.3_1,35005,5,2,65014.0,0.015227489463808,0.583751192050943,0.054265744090478,0.15112618,0.7494,0.0914553635879433,0.481816008794201,0.1083,1.1623,0.6549,0.2902,0.6254,0.2658,0.659,0.2946,0.537,0.2954,0.6592,0.2942,0,0,0.6701278966696214,0.669281232173417,0.6108346844076704
USA.32.4_1,35006,6,3,27284.0,0.016456531300396,0.38923911449934,0.084589614740369,0.11402944,0.36700000000000005,0.082441587451079,0.3857563861645102,0.0908,0.6948,0.4043,0.5191,0.4299,0.4576,0.3957,0.5398000000000001,0.2481,0.5516,0.4022,0.5329,0,0,0.36653159427630744,0.3931118083285795,0.3060882204953318
USA.32.5_1,35007,7,3,12406.0,0.00814122198936,0.494760599709818,0.043469823403842,0.19749877,0.45439999999999997,0.1135543728578167,0.3611496568071773,0.1454,0.7954,0.4991,0.4312999999999999,0.5178,0.3842,0.5077,0.4348999999999999,0.3743,0.4792,0.4989,0.4413,1,1,0.4821451183993922,0.5081289218482601,0.417118577738022
USA.32.6_1,35009,5,2,48716.0,0.053391083011742,0.436632728467033,0.071045743487474,0.17830165,0.8118000000000001,0.151009190941442,0.5294313195725568,0.3082,2.3216,0.6853,0.2613999999999999,0.6461,0.2416,0.7008,0.258,0.5531,0.2777,0.6821,0.2713,0,0,0.7076104849943017,0.7012977752424415,0.6297310896181585
USA.32.7_1,35011,9,4,1873.0,0.02562733582488,0.613454351308062,0.104265402843602,0.19740854,0.0,0.0418835206489792,0.1961753262146586,0.0394,0.2782,0.6815,0.2618,0.6637000000000001,0.2628,0.6822,0.2662,0.4314,0.46,0.6864,0.2622,0,0,0.7049512473091046,0.6987307472903594,0.4597752557723486
USA.32.8_1,35013,3,1,218157.0,0.019119258148948,0.689127554926039,0.073252345966393,0.24414352,0.7751,0.1487988495936437,0.6432570806222756,0.2332,3.5159,0.4063,0.5279,0.507,0.3743,0.4387,0.512,0.3027,0.5067,0.3891,0.5588,0,0,0.3622261618336077,0.5074871648602395,0.3617152121652597
USA.32.9_1,35015,5,2,61096.0,0.014599973811706,0.50859303391384,0.042828268748258,0.1446512,0.7798,0.1207013547877382,0.484667178284336,0.1622,1.1584,0.6825,0.2681,0.6584,0.245,0.6723,0.2904,0.5272,0.3308,0.691,0.2694,0,0,0.7015955426111181,0.7076440387906446,0.5855649354279645
USA.32.10_1,35017,7,3,28178.0,0.009404499964511,0.503797288664916,0.096235113330772,0.23656841,0.5958,0.0504748993684738,0.3513764120184793,0.0631,0.7281,0.4304,0.5123,0.4591,0.4317999999999999,0.4437,0.5065,0.3169,0.5242,0.4274,0.5217,0,0,0.38736228947701656,0.4323302909298346,0.359870296863644
USA.32.11_1,35019,7,3,4465.0,0.018589025755879,0.723852183650616,0.122397476340694,0.074358217,0.0,0.1182163745286046,0.2007433847555454,0.1281,0.3209,0.3602999999999999,0.5588,0.3888,0.5251,0.3427,0.5907,0.1772,0.7427,0.3352,0.5972,0,0,0.31353678612131186,0.31567313177410145,0.1596131268519036
USA.32.12_1,35021,9,4,533.0,0.0,0.410881801125704,0.092936802973978,0.18165785,0.0,0.0524026317112052,0.2201661646723544,0.0536,0.3942,0.5859,0.3573,0.6143,0.3252,0.5877,0.3619,0.5721,0.3682,0.5886,0.361,0,0,0.5839559326326452,0.6190102681118083,0.5897579247498184
USA.32.13_1,35023,9,4,4214.0,0.007356430944471,0.589226388229711,0.056958308866706,0.15289091,0.0,0.0683831900065719,0.2024992665961081,0.0735,0.309,0.5055,0.4407999999999999,0.5046,0.4154,0.5059,0.4502,0.334,0.5786,0.506,0.45,1,1,0.4801823477269849,0.476468910439247,0.3390171633029575
USA.32.14_1,35025,5,2,72743.0,0.041763468649904,0.607412397069134,0.071850728718631,0.12510221,0.7511,0.1547999401051791,0.5330472041115737,0.2498,1.6484,0.7435,0.2125,0.6971,0.2158,0.8353,0.1335,0.5692,0.2596,0.7444,0.2186,0,0,0.7754210459668228,0.756061038220194,0.6488511209258121
USA.32.15_1,35027,7,3,20084.0,0.007966540529775,0.340669189404501,0.0631154348084,0.2402892,0.5448,0.0985166171174807,0.4511678247816191,0.1228,0.9684,0.6535,0.2937,0.6337,0.2719999999999999,0.6588,0.298,0.618,0.2518,0.6603,0.2967,0,0,0.6670254527035583,0.670778665145465,0.6804942136747358
USA.32.16_1,35028,6,3,19169.0,0.011007355626272,0.183055975794251,0.030977189524078,0.63890409,0.9501999999999999,0.050715771717205,0.4151489689183832,0.0613,0.7679,0.3624,0.5378999999999999,0.3974,0.4624999999999999,0.3491999999999999,0.5662,0.3085,0.4273,0.3689,0.5376,0,0,0.32809927820691404,0.3664432401597262,0.4093475708615195
USA.32.17_1,35029,6,3,25282.0,0.018076101574243,0.684360414524167,0.074447371435116,0.13594018,0.5865,0.0587015629525221,0.3353706884917928,0.0656,0.5452,0.5,0.4465,0.5093,0.3907,0.506,0.4493999999999999,0.3947,0.4414,0.5034,0.4518,0,1,0.47309104723312645,0.4974329720479178,0.449656174875608
USA.32.18_1,35031,5,2,72946.0,0.005401255723412,0.14498396073808,0.109232769830949,0.10479337,0.3354,0.1276137854985612,0.5169369841992676,0.2018,1.7043,0.2881999999999999,0.6388999999999999,0.3953,0.4927,0.2794,0.6584,0.1806,0.5518,0.2609,0.6762,0,0,0.2171710776244143,0.34341129492298905,0.2682395035500643
USA.32.19_1,35033,9,4,4232.0,0.0,0.831285444234405,0.130522088353414,0.15404475,0.0,0.1249068949693825,0.2094833720626381,0.2354,0.398,0.2902,0.6514,0.3102,0.6155,0.2728,0.6809000000000001,0.1927,0.7474,0.2788,0.6759,0,0,0.21052298341142206,0.19516543069024517,0.1656510314753732
USA.32.20_1,35035,4,2,67298.0,0.033552260096883,0.391646111325745,0.086275063541372,0.17277983,0.45399999999999996,0.0955857515533716,0.6046914523348427,0.1377,1.7231,0.6026999999999999,0.3323,0.5943,0.2991,0.6054,0.3414,0.508,0.3093,0.6103,0.3355,0,0,0.6104216791186525,0.6233599543639475,0.5868507854866662
USA.32.21_1,35037,7,3,8675.0,0.025475504322767,0.461095100864553,0.042745334136063,0.15052341,0.5965,0.1073192603026364,0.3063223938300346,0.1158,0.6628,0.6256999999999999,0.3105,0.6236,0.296,0.6324000000000001,0.3191,0.4502,0.3989,0.6311,0.32,0,0,0.6387868810940863,0.6464632059326869,0.5044445686811652
USA.32.22_1,35039,4,2,40347.0,0.005551837807024,0.713411158202592,0.062225959517088,0.15882437,0.4359,0.1607463208892631,0.3732134828278484,0.3538,0.8173,0.2809,0.6510999999999999,0.3234,0.568,0.2575,0.6891999999999999,0.1415,0.7187,0.2628,0.6843,0,0,0.204824616943143,0.2384483742156303,0.15307206350981156
USA.32.23_1,35041,7,3,19223.0,0.022837226239401,0.436352286323675,0.071305657130566,0.22422637,0.6358,0.0779785190978463,0.4460590235814791,0.1078,1.2632,0.6756,0.2648,0.6505,0.2532,0.687,0.2633999999999999,0.5284,0.2721,0.6771,0.2688,0,0,0.6993161960238065,0.6961637193382773,0.6190529434785039
USA.32.24_1,35045,3,1,122912.0,0.008404386878417,0.21403931267899,0.082297264779017,0.14854833,0.648,0.1423411940280959,0.6412090080231019,0.2408,2.6847,0.5826,0.3484,0.5571,0.3252,0.6181,0.3245,0.4914,0.2787,0.6195,0.3226,0,0,0.5875015828795745,0.5782230462065031,0.5946776988874601
USA.32.25_1,35047,6,3,27357.0,0.016302957195599,0.778594144094747,0.072120559741658,0.23235682,0.5342,0.1170503941688059,0.3440194589792269,0.2294,1.0548,0.2567,0.6824,0.316,0.5840000000000001,0.2387,0.7089000000000001,0.1564,0.6851,0.2373,0.7102,0,0,0.16968469038875517,0.22176269252709627,0.1801867277911332
USA.32.26_1,35043,2,1,147327.0,0.022039408933868,0.402634954896251,0.069314441104909,0.27511516,0.8085,0.1704197723596021,0.7138386656838881,0.2933,5.8723,0.425,0.4914999999999999,0.4939,0.3969,0.426,0.5084,0.3638,0.4316,0.4391,0.4943,0,0,0.397112827656072,0.482030804335425,0.43785989825012583
USA.32.27_1,35049,3,1,153632.0,0.009848208706519,0.509965371797542,0.052437252575877,0.38178435,0.6496,0.1806261803358753,0.6159092341818685,0.3615,2.9423,0.2491,0.6826,0.3886,0.4926,0.2718,0.675,0.1856,0.6711,0.2158,0.7354,0,0,0.16474610611624663,0.3387050770108385,0.2043383462850114
USA.32.28_1,35051,6,3,11512.0,0.003387769284225,0.317407922168172,0.057909976309555,0.16886996,0.6663,0.0313419247769436,0.3610070684938549,0.0277,0.5487,0.5773999999999999,0.3584,0.5611,0.3195,0.5838,0.359,0.5216,0.3103,0.5836,0.359,0,0,0.5778776750664809,0.5851397604107245,0.5938950075473808
USA.32.29_1,35053,6,3,16605.0,0.007588075880759,0.505570611261668,0.041681574239714,0.22800729,0.4894,0.0654898761212757,0.3317319959623969,0.0704,0.5469,0.4079,0.5088,0.4306,0.4457,0.4092,0.5179,0.3179,0.4751,0.4046,0.5221,0,0,0.37533240471064955,0.40209640616086706,0.3878794655336278
USA.32.30_1,35055,7,3,34322.0,0.001456791562263,0.567740807645242,0.099149192737992,0.29997948,0.4542,0.1263584489387335,0.415511432310612,0.1632,0.7914,0.2256,0.7018000000000001,0.2948,0.5869,0.1929,0.7459,0.1553,0.6455,0.191,0.7479,0,0,0.13771052298341135,0.20457786651454643,0.20171073964331637
USA.32.31_1,35057,2,1,15150.0,0.025346534653465,0.441386138613861,0.114341085271318,0.14079988,0.0,0.1689290845047264,0.4474381592412846,0.2125,0.9782,0.5856,0.3257,0.5529000000000001,0.3169,0.5963,0.3296,0.4808,0.3163,0.598,0.3278,0,0,0.6037735849056604,0.5811466058185967,0.5677307541790126
USA.32.32_1,35059,9,4,4122.0,0.012372634643377,0.431344007763222,0.08789722785666,0.17812499,0.0,0.0608858645714516,0.2954513339317552,0.0632,0.6102,0.7253999999999999,0.2203,0.713,0.2162,0.7547,0.2047,0.529,0.3704,0.731,0.2235,0,0,0.7590224135747752,0.7671135196805476,0.564432269245821
USA.32.33_1,35061,2,1,75992.0,0.015672702389725,0.612656595431098,0.084711538461538,0.16426952,0.7003,0.1440925160017808,0.5479260945597432,0.2324,1.7489,0.4786,0.4407,0.4924,0.3756,0.4998,0.4351,0.3691,0.4227,0.4931,0.4407,1,1,0.4632138786881094,0.49614945807187677,0.44579862469950243
USA.33.1_1,36001,2,1,314679.0,0.12112025270196,0.062981641609386,0.04906101229592,0.3675414,0.9043000000000001,0.2211993857107423,0.5926192918482488,0.6173,4.1984,0.3826,0.5642,0.4262,0.4669,0.4479,0.5126999999999999,0.3054,0.598,0.3371,0.6262,0,0,0.32423705204508035,0.38384198516828294,0.31218203164309277
USA.33.2_1,36003,7,3,46654.0,0.018626484331461,0.017297552192738,0.06706306657569,0.20854814,0.1149,0.1095437950025747,0.4236962688934461,0.1845,1.0697,0.6459,0.3037999999999999,0.599,0.3001999999999999,0.6566,0.3054,0.6281,0.2612,0.656,0.3036,0,0,0.6558186653159428,0.6259269823160297,0.6808855593447756
USA.33.3_1,36005,1,1,1468262.0,0.344684395564279,0.561481533949663,0.111945326645098,0.16672772,0.9998999999999999,0.1475825044791491,0.7698835880740734,0.2812,6.1556,0.1404,0.8341,0.3888,0.5404,0.2265,0.7555999999999999,0.0755,0.8134,0.1118,0.8778,0,0,0.0,0.30476326297775236,0.06323027897355621
USA.33.4_1,36007,2,1,198591.0,0.053204828013354,0.045268919538146,0.074845100015008,0.2630035,0.7505,0.1531703382472334,0.5507125345901966,0.3173,2.0167,0.4897,0.4618,0.4858,0.4046,0.5319,0.4298,0.4349,0.4383,0.4725,0.4896,2,2,0.4568823603900215,0.47076440387906443,0.4738636998937776
USA.33.5_1,36009,4,2,77211.0,0.013612050096489,0.022315473183873,0.059618825801687,0.18072119,0.38189999999999996,0.1289176802289772,0.4575186010782545,0.2457,1.3483,0.6097,0.3425999999999999,0.5813,0.3152999999999999,0.6265000000000001,0.3393,0.5613,0.3249,0.6101,0.3546,0,0,0.6083322780802837,0.6025385054192813,0.6079275451445184
USA.33.6_1,36011,4,2,76644.0,0.039663900631491,0.030922185689682,0.044502330682753,0.18337288,0.4122,0.0999408572989846,0.4201883941247157,0.1499,0.8847,0.489,0.4608,0.4720999999999999,0.4144,0.4851999999999999,0.4766,0.4901,0.3836,0.4997,0.4632,1,1,0.45707230593896414,0.4540074158585281,0.5353049700900095
USA.33.7_1,36013,4,2,128042.0,0.027709657768545,0.078154043204574,0.054316497392259,0.20778851,0.5593,0.0911939896095119,0.4829647361672239,0.1305,1.0121,0.5610999999999999,0.385,0.544,0.3485,0.5747,0.3905,0.5249,0.3555,0.5688,0.3954,0,1,0.5507154615676838,0.5522675413576725,0.5704701738692906
USA.33.8_1,36015,3,1,84456.0,0.059522118025954,0.033520412996116,0.061327670761919,0.20747045,0.7409,0.1288926445922182,0.4425149096921439,0.254,1.2896,0.5475,0.4105,0.5232,0.3716,0.5642,0.4,0.5169,0.3667,0.5421,0.4238,0,0,0.5259592250221603,0.5209640616086708,0.5597361212053447
USA.33.9_1,36017,6,3,47407.0,0.006876621595967,0.022992385090809,0.070317253368101,0.17059898,0.1664,0.1128447003234503,0.395447178118447,0.1939,0.9261,0.5581,0.3937,0.522,0.3694,0.5579999999999999,0.4015999999999999,0.547,0.3193,0.5703,0.3897,0,0,0.5433075851589211,0.5216771249286937,0.603063677531168
USA.33.10_1,36019,5,2,80095.0,0.040064922904051,0.029652287908109,0.042960374811403,0.22321421,0.3627,0.0950653281927889,0.3823671626484638,0.1577,0.8406,0.4213,0.5299,0.4159,0.4742999999999999,0.4278,0.5315,0.4311,0.4356,0.4279,0.5337,0,0,0.3704571356211219,0.3712207644038791,0.47324872812657237
USA.33.11_1,36021,6,3,61587.0,0.040592982285223,0.051049734521896,0.059308178116885,0.2841942,0.1723,0.1213905323440842,0.4075464143657005,0.1989,0.8919,0.4286999999999999,0.5238,0.4237,0.4645,0.4506,0.5148,0.4252,0.4588,0.4301,0.5358,0,0,0.3790046853235405,0.3837706788362806,0.45697992955777944
USA.33.12_1,36023,4,2,46984.0,0.019517282479142,0.028711901924059,0.058475769153429,0.25186497,0.5312,0.0785738276513737,0.3944241777605474,0.1132,0.8167,0.4685,0.482,0.4583,0.4403999999999999,0.4554,0.5024,0.4445,0.4138,0.4783,0.4801,1,1,0.4306698746359377,0.42562749572162006,0.49292782467713986
USA.33.13_1,36025,6,3,44644.0,0.018255532658364,0.041035749484813,0.047382032889279,0.18847263,0.09449999999999999,0.1211300325022361,0.401893923314685,0.2291,1.0673,0.5607,0.3943,0.5284,0.3759,0.5647,0.3994,0.5665,0.3264,0.576,0.389,0,0,0.5445738888185386,0.5216058185966913,0.6099960865432996
USA.33.14_1,36027,1,1,296012.0,0.105890977392808,0.129234625623286,0.05161211623159,0.32143351,0.6826000000000001,0.1604772504049764,0.6448264559455669,0.2717,2.6471,0.4396,0.5127999999999999,0.4543999999999999,0.4507,0.4605999999999999,0.5088,0.4433,0.468,0.4581,0.5117,2,2,0.3928707103963531,0.415501996577296,0.46195561021971265
USA.33.15_1,36029,1,1,949715.0,0.128238471541462,0.057881574998815,0.051371298998954,0.29266965,0.8969,0.2323604101488133,0.6841229024325588,0.5789,3.6097,0.4075999999999999,0.4381,0.5146000000000001,0.4066,0.5153,0.4518,0.3844,0.5244,0.4245,0.5457,0,0,0.41990629352918823,0.48987450085567597,0.397495387711746
USA.33.16_1,36031,6,3,37501.0,0.031945814778273,0.03151915948908,0.054361010034182,0.25612938,0.135,0.1111633245257979,0.3598036375813152,0.1875,0.7953,0.4382,0.5102,0.4318999999999999,0.4659,0.4478999999999999,0.5102,0.456,0.3971,0.4455,0.5137,2,2,0.39363049259212357,0.3886195094124357,0.5086934645273103
USA.33.17_1,36033,7,3,47996.0,0.05140011667639,0.035669639136595,0.065854265108182,0.17520712,0.298,0.093167631735655,0.3259541686550717,0.1618,0.6164,0.4422,0.4958,0.4375,0.4594999999999999,0.4608,0.4989,0.439,0.4327,0.4519,0.5075,1,1,0.40528048626060525,0.39717626925270966,0.47928663275004196
USA.33.18_1,36035,4,2,53588.0,0.015059341643652,0.035399716354408,0.050554392494379,0.14124928,0.4929,0.0932054320065978,0.3347672629457687,0.1704,0.9478,0.6,0.3611,0.5488999999999999,0.3497,0.5982000000000001,0.3684,0.5893,0.3009,0.6127,0.3552,0,0,0.5904773964796758,0.5549058756417569,0.6369989377760386
USA.33.19_1,36037,4,2,58387.0,0.021665781766489,0.034990665730385,0.049209253692328,0.20022644,0.3788,0.1026430927464679,0.3827881596348637,0.1621,0.9394,0.6161,0.3319,0.5726,0.3162,0.6293,0.3329,0.5901,0.2816,0.6283,0.3331,0,0,0.6191591743700139,0.5956930975470622,0.6482361491586068
USA.33.20_1,36039,6,3,48026.0,0.056240369799692,0.063736309499021,0.036465452621368,0.19097699,0.26789999999999997,0.1538558699207649,0.3911184649428196,0.286,0.8566,0.5321,0.4171,0.4983999999999999,0.3937,0.5624,0.4014,0.5471,0.3147,0.5713,0.3931,0,0,0.5120298847663669,0.4875213918996006,0.605691284172863
USA.33.21_1,36041,8,4,5068.0,0.009865824782952,0.018547750591949,0.027137042062415,0.24862173,0.0,0.0769548416790244,0.187112238440589,0.0962,0.246,0.6254000000000001,0.3305999999999999,0.6011,0.3288,0.6382000000000001,0.3283,0.6325,0.2738,0.6405,0.3262,0,0,0.6258705837659871,0.6070308043354249,0.676301224352882
USA.33.22_1,36043,2,1,60596.0,0.011782955970691,0.023681431117566,0.053895821484728,0.18188848,0.474,0.0888697244580997,0.379543052910122,0.1365,0.8593,0.5935000000000001,0.3653,0.5450999999999999,0.3529,0.5857,0.3795,0.5819,0.3073,0.6044,0.3622,0,0,0.5837026719007219,0.5499144324015972,0.6292838374238273
USA.33.23_1,36045,3,1,117634.0,0.059149565601782,0.077307581141507,0.047998478982301,0.20027885,0.5062,0.109890404163281,0.658689218256969,0.2048,2.1434,0.5253,0.3831,0.5699,0.3635,0.5684,0.3974,0.5234,0.3487,0.5561,0.4095,0,0,0.529251614537166,0.5600399315459212,0.573433219656734
USA.33.24_1,36047,1,1,2712360.0,0.304605214647023,0.187853750977009,0.071091057609693,0.27129218,1.0,0.1998794575475702,0.8390521585037247,0.4503,13.0736,0.2099,0.7545999999999999,0.4251,0.5062,0.249,0.7309,0.1252,0.7621,0.1896,0.7942,0,0,0.09433962264150941,0.35503422703936105,0.11969586850785485
USA.33.26_1,36049,6,3,26681.0,0.016041377759454,0.017428132378846,0.049318522020011,0.14348978,0.0,0.0775533581096862,0.2710407613586091,0.1156,0.4086,0.6118,0.3407,0.5782,0.3291,0.6242000000000001,0.3426,0.5949,0.2803,0.6288,0.3384,0,0,0.6108648853995188,0.5904877353108956,0.6516464471403813
USA.33.27_1,36051,1,1,62253.0,0.028127158530513,0.038745120717074,0.048211868044778,0.23362993,0.2862,0.1197680877456769,0.4464614438576946,0.191,1.1984,0.5594,0.3872,0.5327000000000001,0.3622,0.5738,0.3887,0.5257,0.3414,0.5658,0.3963,0,0,0.5482461694314297,0.5344409583571021,0.5788002459887068
USA.33.28_1,36053,2,1,68466.0,0.015029357637367,0.023559138842637,0.04215164868561,0.25094748,0.3084,0.1178244691212449,0.4884211785747124,0.1927,1.3179,0.5125000000000001,0.4331,0.4856,0.4029,0.5149,0.4447,0.483,0.36,0.5211,0.4364,1,1,0.48948967962517415,0.47183399885909866,0.544529546598088
USA.33.29_1,36055,1,1,757332.0,0.148298236440557,0.092338630877871,0.053372223150582,0.343979,0.9188,0.2297037129436117,0.6674432043091082,0.5564,3.9558,0.42,0.4822,0.4883,0.4185,0.4939,0.4673,0.3608,0.5201,0.3932,0.5699,0,0,0.39983538052424966,0.4626354820308043,0.3867054285235087
USA.33.30_1,36057,4,2,49539.0,0.029310240416641,0.149034094349906,0.064053578328253,0.15786372,0.5457,0.0950519196199219,0.3529608566024593,0.1648,1.0103,0.5653,0.3939999999999999,0.528,0.3685,0.5614,0.404,0.5301,0.3547,0.5723,0.3942,0,0,0.5476763327846018,0.5265972618368511,0.5738245653267736
USA.33.31_1,36059,1,1,1391678.0,0.115370796980336,0.171762433551439,0.045439804606669,0.41171694,0.9956999999999999,0.2238865752210097,0.7729383714867616,0.4899,5.791,0.3868,0.5666,0.4533,0.4665,0.3964,0.5823,0.429,0.5089,0.4528,0.5276,0,0,0.3253767253387362,0.40345122646891035,0.4310952088108682
USA.33.32_1,36061,1,1,1669127.0,0.140489010123256,0.256455620213441,0.066360058656043,0.55811155,1.0,0.2450549069241555,0.8418839668193687,0.5101,14.7757,0.1767,0.7763,0.4182,0.5059,0.2909,0.6866,0.0991,0.7586,0.1235,0.8563,0,0,0.059579587185006944,0.3503280091272104,0.10706099401800184
USA.33.33_1,36063,1,1,212808.0,0.067596143002143,0.033523175820458,0.058113871016011,0.19536118,0.7003,0.1463197729221327,0.5326937932565871,0.3232,1.3291,0.4558,0.3758,0.5248,0.3797999999999999,0.5526,0.4157,0.4845,0.4091,0.5307,0.4386,1,1,0.48986957072305937,0.5162578436965203,0.5179180410353889
USA.33.34_1,36065,2,1,232034.0,0.060577329184516,0.062223639639018,0.046943392062383,0.21329769,0.6564,0.1617448888546334,0.5332946012509757,0.3547,1.978,0.5438,0.4073,0.512,0.3785,0.5447,0.42,0.5118,0.3776,0.5514,0.4143,0,0,0.5256426491072559,0.5080576155162578,0.5507910773187231
USA.33.35_1,36067,2,1,474621.0,0.109247167740155,0.05201834727077,0.059220089218586,0.31761983,0.8536,0.2190046496495007,0.6466769290314536,0.4998,3.1888,0.4169,0.5156,0.4633,0.4411,0.439,0.5226,0.3698,0.5166,0.391,0.5724,0,0,0.37672533873622893,0.42869366799771813,0.39369374405993185
USA.33.36_1,36069,1,1,112060.0,0.023076923076923,0.050062466535784,0.040414632469229,0.31012392,0.5514,0.1614817675105108,0.505029107997034,0.3595,2.2174,0.496,0.4465,0.4859,0.4005,0.5187,0.4408,0.4731,0.4001,0.4963,0.4627,0,0,0.47055843991389135,0.47375926982316025,0.5165762844523956
USA.33.37_1,36071,1,1,398277.0,0.109941071164039,0.214283024126425,0.053430501244223,0.27416241,0.7242000000000001,0.1800045984219614,0.686664308269121,0.3234,3.5464,0.4642,0.4932,0.4924,0.4234,0.4914,0.4822,0.4626,0.4487,0.489,0.4859,1,1,0.4208560212739014,0.46206503137478605,0.4835355285961872
USA.33.38_1,36073,1,1,40588.0,0.057085838178772,0.051246673893762,0.06359317641978,0.15020926,0.3345,0.0658003096248028,0.3135273134472089,0.0896,0.491,0.6298,0.3246,0.5845,0.3072,0.6406000000000001,0.3242,0.6006,0.2666,0.6423,0.3227,0,0,0.6324553627959985,0.610596120935539,0.66249231285291
USA.33.39_1,36075,2,1,118019.0,0.01092197019124,0.0271058049975,0.071188898443691,0.16107795,0.37270000000000003,0.1369426047721371,0.4914451480054132,0.2403,1.1244,0.5086999999999999,0.4158,0.5056,0.3832,0.5389999999999999,0.4219,0.5367,0.3382,0.5392,0.4217,1,1,0.4980372293275927,0.5001426126640046,0.5867389724380835
USA.33.40_1,36077,7,3,58952.0,0.020033247387705,0.038573754919256,0.056423942051087,0.27924126,0.2729,0.1365233376661881,0.4614798643813116,0.2714,1.4253,0.5114,0.4375,0.4931999999999999,0.403,0.5153,0.4443,0.4904,0.3838,0.5052,0.4546,1,1,0.48600734456122574,0.4771819737592697,0.5353608766143009
USA.33.41_1,36079,1,1,97960.0,0.035228664761127,0.161964066966109,0.047501367692279,0.37807605,0.6498,0.1199405567090639,0.5374983467413617,0.1741,1.355,0.5084,0.4503999999999999,0.4732,0.4222,0.5193,0.4562,0.5446,0.382,0.5474,0.4279,0,0,0.4759402304672661,0.4492298916143753,0.5666685302174763
USA.33.42_1,36081,1,1,2393104.0,0.178023186622896,0.279168393851667,0.069628150138543,0.28635797,0.9998999999999999,0.2254482077903434,0.8259839810267908,0.5248,11.6111,0.2317,0.725,0.4388,0.4999,0.3056999999999999,0.6755,0.1629,0.7078,0.2296,0.7547,0,0,0.12688362669368114,0.3692954934398174,0.1711298708559289
USA.33.43_1,36083,2,1,161125.0,0.0653281613654,0.052325833979829,0.053524106188107,0.26730886,0.6687000000000001,0.181410606788535,0.5455436814987745,0.4417,2.3313,0.4397000000000001,0.5095,0.4295,0.4582,0.4466,0.5119,0.4491,0.433,0.4553,0.5052,2,2,0.39502342661770296,0.3923987450085567,0.4847654721305977
USA.33.44_1,36085,1,1,493194.0,0.10087713962457,0.184424384724875,0.05450254908889,0.28220335,1.0,0.1192472994995083,0.639051858071093,0.178,1.869,0.494,0.4753,0.4807,0.4389,0.5397000000000001,0.4436,0.4295,0.4525,0.5402,0.4433,1,2,0.45105736355578063,0.4426697090701654,0.46290602113266616
USA.33.45_1,36087,1,1,336485.0,0.115434566176798,0.180638067075798,0.059412679283926,0.38871047,0.9961,0.0884403222464985,0.6242886414352626,0.1098,1.958,0.4486,0.521,0.442,0.4661,0.4616,0.5186000000000001,0.4008,0.5222,0.4661,0.5151,0,0,0.3933772318602,0.39567883628066164,0.40789400122994357
USA.33.46_1,36089,4,2,108836.0,0.026948803704657,0.023503252600243,0.062892286953958,0.19450291,0.3306,0.1023575396157324,0.4625402415633807,0.179,1.0525,0.4633,0.4456,0.4708,0.4205,0.4908,0.4722,0.4661,0.4041,0.4912,0.4724,1,1,0.45042421172597186,0.44873074729035933,0.5104265667803433
USA.33.47_1,36091,2,1,235010.0,0.017118420492745,0.033607080549764,0.035759720583813,0.34488228,0.7152,0.2480330720746339,0.6027689074758054,0.8187,4.2904,0.4651,0.4796,0.4666,0.422,0.4803,0.479,0.4565,0.406,0.4745,0.4863,2,2,0.43003672280612887,0.4446662863662293,0.503997316486834
USA.33.48_1,36093,2,1,157515.0,0.098187474208806,0.074481795384567,0.069101455097864,0.28319064,0.9115000000000001,0.1350542431658769,0.5318810255064156,0.2579,2.107,0.425,0.5284,0.4341,0.4536,0.4586,0.5023,0.3979,0.489,0.419,0.5433,0,0,0.37374952513612764,0.39895892755276663,0.42483367809023315
USA.33.49_1,36095,2,1,29936.0,0.016535275253875,0.034974612506681,0.058076976134639,0.22622184,0.1696,0.1135607453576452,0.366240386793039,0.1801,0.7435,0.5869000000000001,0.3632,0.5415,0.3563,0.6108,0.3488,0.5869,0.2987,0.6111,0.3486,0,0,0.5808534886665823,0.5449229891614376,0.6368871247274557
